id,title,context,triplets
Airport-Id4-3,Denmark ,"Aarhus Airport is located in Tirstrup, Denmark where the Greenlandic language is spoken.",<triplet> Denmark  <subj>  Greenlandic_language<obj> language 
Airport-Id5-1,Aarhus_Airport ,"Denmark is led by Lars Lokke Rasmussen and is the location of Aarhus AIrport, Tirstrup.",<triplet> Aarhus_Airport  <subj>  Tirstrup<obj> location 
Airport-Id5-2,Tirstrup ,"Aarhus Airport is found in Tirstrup, Denmark where Lars Lokke Rasmussen is its leader.",<triplet> Tirstrup  <subj>  Denmark<obj> country 
Airport-Id6-1,Aarhus_Airport ,"Aarhus Airport is located in Tirstrup, in Denmark, where the leader is Margrethe II of Denmark.",<triplet> Aarhus_Airport  <subj>  Tirstrup<obj> location 
Airport-Id6-2,Tirstrup ,"Tirstrup is located in Denmark, where Margrethe II is leader. The Aarhus airport is located here.",<triplet> Tirstrup  <subj>  Denmark<obj> country 
Airport-Id6-3,Denmark ,"Aarhus Airport is in Tirstrup which is in Denmark, whose Queen is Margrethe II.",<triplet> Denmark  <subj>  Margrethe_II_of_Denmark<obj> leader 
Airport-Id7-1,Aarhus_Airport ,"The location of Aarhus Airport is Tirstrup, which is in the Central Denmark region.",<triplet> Aarhus_Airport  <subj>  Tirstrup<obj> location 
Airport-Id7-2,Tirstrup ,The location of Aarhus Airport is Tirstrup in the Central Denmark region.,<triplet> Tirstrup  <subj>  Denmark<obj> country 
Airport-Id7-3,Tirstrup ,"Aarhus Airport, Denmark, is located in Tirstrup which is part of the Central Denmark region.",<triplet> Tirstrup  <subj>  Central_Denmark_Region<obj> isPartOf 
Airport-Id8-1,Aarhus_Airport ,"Aarhus Airport is in Tirstrup, Denmark which is part of the Central Denmark Region.",<triplet> Aarhus_Airport  <subj>  Tirstrup<obj> location 
Airport-Id8-2,Tirstrup ,Aarhus Airport is located in Tirstrup which is part of the Central Denmark region.,<triplet> Tirstrup  <subj>  Central_Denmark_Region<obj> isPartOf 
Airport-Id8-3,Tirstrup ,The location of Aarhus Airport is in Tirstrup which is in the central Denmark region of Denmark.,<triplet> Tirstrup  <subj>  Denmark<obj> isPartOf 
Airport-Id9-1,Aarhus_Airport ,"Operated by Aarhus Lufthavn A/S, Aarhus Airport, has a runway length of 2702.0 metres and a runway named 10L/28R.","<triplet> Aarhus_Airport  <subj>  ""Aarhus Lufthavn A/S""<obj> operatingOrganisation "
Airport-Id9-2,Aarhus_Airport ,"Operated by Aarhus Lufthavn A/S, Aarhus Airport has a runway name 10L/28R and a runway length of 2702 metres.","<triplet> Aarhus_Airport  <subj>  ""10L/28R""<obj> runwayName "
Airport-Id9-3,Aarhus_Airport ,"Aarhus Lufthavn A/S is the operation organization for Aarhus Airport, where the runway is named 10L/28R, with a length of 2702.0.",<triplet> Aarhus_Airport  <subj>  2702.0<obj> runwayLength 
Airport-Id10-1,Aarhus_Airport ,Aarhus Lufthavn A/S is the operation organisation of Aarhus Airport where the runway 10L/28R with a length of 2776.0.,<triplet> Aarhus_Airport  <subj>  2776.0<obj> runwayLength 
Airport-Id11-1,Aarhus_Airport ,"Aarhus Airport, which is operated by the Aktieselskab organisation, has a runway that's 2,776 long and is named 10L/28R.",<triplet> Aarhus_Airport  <subj>  2776.0<obj> runwayLength 
Airport-Id11-2,Aarhus_Airport ,"Aarhus Airport, operated by Aktieselskab has a runway length of 2776.0 and a name of 10L/28R.",<triplet> Aarhus_Airport  <subj>  Aktieselskab<obj> operatingOrganisation 
Airport-Id12-1,Aarhus_Airport ,"Operated by the Aktieselskab organisation, Aarhus Airport, has a runway length of 2776.0 metres and a runway named 10R/28L.",<triplet> Aarhus_Airport  <subj>  2776.0<obj> runwayLength 
Airport-Id12-2,Aarhus_Airport ,Aarhus Airport is operated by Aktieselskab; its runway name is 10R/28L and its runway length is 2776.,<triplet> Aarhus_Airport  <subj>  Aktieselskab<obj> operatingOrganisation 
Airport-Id12-3,Aarhus_Airport ,Aarhus Airport is operated by the Aktieselskab organisation. Its runway's name is 10R/28L and is 2776.0 feet in length.,"<triplet> Aarhus_Airport  <subj>  ""10R/28L""<obj> runwayName "
Airport-Id13-1,Aarhus_Airport ,Aarhus airport has a runway length of 2777.0 metres and is operated by Aarhus Lufthavn A/S. The name of the runway is 10L/28R.,<triplet> Aarhus_Airport  <subj>  2777.0<obj> runwayLength 
Airport-Id13-2,Aarhus_Airport ,Aarhus airport is operated by Aarhus Lufthavn A/S. Its runway name is 10L/28R and its length is 2777 metres.,"<triplet> Aarhus_Airport  <subj>  ""Aarhus Lufthavn A/S""<obj> operatingOrganisation "
Airport-Id13-3,Aarhus_Airport ,The Aarhus Airport is run by the Aarhus Lufthavn A/S organization. The runway (whose name is 10L/28R) is 2777 feet in length.,"<triplet> Aarhus_Airport  <subj>  ""10L/28R""<obj> runwayName "
Airport-Id14-1,Aarhus_Airport ,"Aarhus airport, with a runway name of 10R/28L, and a length of 2777.0. is operated by Aarhus Lufthavn A/S.",<triplet> Aarhus_Airport  <subj>  2777.0<obj> runwayLength 
Airport-Id14-2,Aarhus_Airport ,"Aarhus Airport, operated by Aarhus Lufthavn A/S, has a runway length of 2777.0 with a name of 10R/28L.","<triplet> Aarhus_Airport  <subj>  ""Aarhus Lufthavn A/S""<obj> operatingOrganisation "
Airport-Id15-1,Aarhus_Airport ,"Operated by the Aktieselskab organisation, Aarhus airport has a runway that is 2777.0 metres long. It also has a runway with the name 10L/28R.",<triplet> Aarhus_Airport  <subj>  2777.0<obj> runwayLength 
Airport-Id15-2,Aarhus_Airport ,Aktieselskab operates Aarhus Airport which has a runway that is 2777.0 meters long and the runway name 10L/28R.,<triplet> Aarhus_Airport  <subj>  Aktieselskab<obj> operatingOrganisation 
Airport-Id15-3,Aarhus_Airport ,"Aarhus Airport, operated by Aktieselskab, has a runway length of 2777.0 and the runway name is 10L/28R.","<triplet> Aarhus_Airport  <subj>  ""10L/28R""<obj> runwayName "
Airport-Id16-1,Aarhus_Airport ,The 10R/28L runway which is 2777.0 meters long is located in Aarhus Airport which is operated by the Aktieselskab organisation.,<triplet> Aarhus_Airport  <subj>  2777.0<obj> runwayLength 
Airport-Id16-2,Aarhus_Airport ,"The 10R/28L runway at Aarhus airport is 2777.0 in length, which is run by the operating organization of Aktieselskab.",<triplet> Aarhus_Airport  <subj>  Aktieselskab<obj> operatingOrganisation 
Airport-Id16-3,Aarhus_Airport ,Aktieselskab is the operating organisation for Aarhus Airport where the runway length is 2777.0 and the runway name is 10R/28L.,"<triplet> Aarhus_Airport  <subj>  ""10R/28L""<obj> runwayName "
Airport-Id17-1,Abilene_Regional_Airport ,"Abilene Regional Airport serves the city of Abilene in Jones County, Texas, United States.","<triplet> Abilene_Regional_Airport  <subj>  Abilene,_Texas<obj> cityServed "
Airport-Id17-2,"Abilene,_Texas ","Abilene regional airport serves Abilene, Jones County, Texas, United States.","<triplet> Abilene,_Texas  <subj>  United_States<obj> country "
Airport-Id17-3,"Abilene,_Texas ","Abilene, Texas, served by Abilene Regional airport, is part of Jones county, Texas, USA.","<triplet> Abilene,_Texas  <subj>  Jones_County,_Texas<obj> isPartOf "
Airport-Id18-1,Abilene_Regional_Airport ,"Abilene Regional Airport serves the city of Abilene which is in Texas, in the United States.","<triplet> Abilene_Regional_Airport  <subj>  Abilene,_Texas<obj> cityServed "
Airport-Id18-2,"Abilene,_Texas ","In Texas we have Abilene which is usually served by the Abilene regional airport, located in the united states.","<triplet> Abilene,_Texas  <subj>  Texas<obj> isPartOf "
Airport-Id18-3,"Abilene,_Texas ","Abilene, Texas, in the US, is served by the Abilene Regional Airport.","<triplet> Abilene,_Texas  <subj>  United_States<obj> country "
Airport-Id19-1,Abilene_Regional_Airport ,"Serving the city of Abilene in Texas, Abilene Regional Airport is 546 metres above sea level and has a runway length of 1,121 metres.","<triplet> Abilene_Regional_Airport  <subj>  Abilene,_Texas<obj> cityServed "
Airport-Id19-2,Abilene_Regional_Airport ,"Abilene Regional Airport in Texas is 546 metres above sea level and its runway length is 1,121.",<triplet> Abilene_Regional_Airport  <subj>  546<obj> elevationAboveTheSeaLevel 
Airport-Id19-3,Abilene_Regional_Airport ,"Abilene regional airport has a runway length of 1,121, it is located 546 metres above sea level and serves the city of Abilene in Texas.",<triplet> Abilene_Regional_Airport  <subj>  1121.0<obj> runwayLength 
Airport-Id20-1,Abilene_Regional_Airport ,Abilene Regional Airport serves the city of Abilene in Texas. Its runway is 2194 feet and is 546 m above sea level.,"<triplet> Abilene_Regional_Airport  <subj>  Abilene,_Texas<obj> cityServed "
Airport-Id20-2,Abilene_Regional_Airport ,"Abilene Regional Airport serves the city of Abilene, Texas. Its runway length is 2194.0 and 546 m above sea level.",<triplet> Abilene_Regional_Airport  <subj>  2194.0<obj> runwayLength 
Airport-Id20-3,Abilene_Regional_Airport ,"The Abilene Regional Airport serves the city of Abilene and it's 546 metres above sea level with a runway that's 2,194 long.",<triplet> Abilene_Regional_Airport  <subj>  546<obj> elevationAboveTheSeaLevel 
Airport-Id21-1,Abilene_Regional_Airport ,"Abilene Regional Airport, located 546 metres above sea level, serves the city of Abilene, Texas with a runway length of 2,195.","<triplet> Abilene_Regional_Airport  <subj>  Abilene,_Texas<obj> cityServed "
Airport-Id21-2,Abilene_Regional_Airport ,"Abilene Regional Airport, serving the city of Abilene Texas, has a runway length of 2195.0 and is located at 546 meters above sea level.",<triplet> Abilene_Regional_Airport  <subj>  2195.0<obj> runwayLength 
Airport-Id22-1,Adirondack_Regional_Airport ,"Lake Placid, N.Y. is served by the Adirondack Regional Airport. This airport is 507 metres above sea level and serves the city of Saranac Lake, New York.","<triplet> Adirondack_Regional_Airport  <subj>  Lake_Placid,_New_York<obj> cityServed "
Airport-Id22-2,Adirondack_Regional_Airport ,"Adirondack Regional Airport serves the city of Lake Placid, New York, is 507 meters above sea level and serves the city of Saranac Lake, New York.",<triplet> Adirondack_Regional_Airport  <subj>  507<obj> elevationAboveTheSeaLevel 
Airport-Id22-3,Adirondack_Regional_Airport ,"Adirondack Regional Airport, serving the city of Lake Placid and Saranac Lake, has an elevation of 507 meters.","<triplet> Adirondack_Regional_Airport  <subj>  Saranac_Lake,_New_York<obj> cityServed "
Airport-Id23-1,Adolfo_Suárez_Madrid–Barajas_Airport ,"At an elevation of 610 metres above seal level, Adolfo Suarez Madrid-Barajas Airport is located in Madrid, in Spain.",<triplet> Adolfo_Suárez_Madrid–Barajas_Airport  <subj>  610.0<obj> elevationAboveTheSeaLevel 
Airport-Id23-2,Adolfo_Suárez_Madrid–Barajas_Airport ,"Adolfo Suarez Madrid-Barajas Airport is in Madrid, Spain and it is elevated 610 metres above sea level.",<triplet> Adolfo_Suárez_Madrid–Barajas_Airport  <subj>  Madrid<obj> location 
Airport-Id23-3,Madrid ,"Adolfo Suarez Madrid-Barajas Airport located in Madrid, Spain is elevated 610 meters above sea level.",<triplet> Madrid  <subj>  Spain<obj> country 
Airport-Id24-1,Adolfo_Suárez_Madrid–Barajas_Airport ,"The Adolfo Suárez Madrid–Barajas Airport is in San Sebastián de los Reyes, Spain, and has an elevation of 610.0 metres above sea level.",<triplet> Adolfo_Suárez_Madrid–Barajas_Airport  <subj>  610.0<obj> elevationAboveTheSeaLevel 
Airport-Id24-2,Adolfo_Suárez_Madrid–Barajas_Airport ,"Adolfo Suarez Madrid-Barajas Airport with an elevation of 610.0 meters above sea level is located in San Sebastian de los Reyes, Spain.",<triplet> Adolfo_Suárez_Madrid–Barajas_Airport  <subj>  San_Sebastián_de_los_Reyes<obj> location 
Airport-Id24-3,San_Sebastián_de_los_Reyes ,The Adolfo Suarez Madrid-Barajas airport is located in San Sebastian de los Reyes in Spain. It is elevated 610 metres above sea level.,<triplet> San_Sebastián_de_los_Reyes  <subj>  Spain<obj> country 
Airport-Id25-1,Adolfo_Suárez_Madrid–Barajas_Airport ,"With an elevation of 610.0 metres above sea level, Adolfo Suárez Madrid–Barajas Airport is located in Alcobendas, in Spain.",<triplet> Adolfo_Suárez_Madrid–Barajas_Airport  <subj>  Alcobendas<obj> location 
Airport-Id25-2,Adolfo_Suárez_Madrid–Barajas_Airport ,Adolfo Suárez Madrid Barajas Airport is located in Alcobendas in Spain at 610 metres above sea level.,<triplet> Adolfo_Suárez_Madrid–Barajas_Airport  <subj>  610.0<obj> elevationAboveTheSeaLevel 
Airport-Id25-3,Alcobendas ,"Adolfo Suárez Madrid–Barajas Airport is located in Alcobendas, Spain and is 610 m above sea level.",<triplet> Alcobendas  <subj>  Spain<obj> country 
Airport-Id26-1,Adolfo_Suárez_Madrid–Barajas_Airport ,"Adolfo Suárez Madrid-Barajas Airport (in Alcobendas), has a runway named 14L/32R and a runway that is 3500 metres long.",<triplet> Adolfo_Suárez_Madrid–Barajas_Airport  <subj>  Alcobendas<obj> location 
Airport-Id26-2,Adolfo_Suárez_Madrid–Barajas_Airport ,Located in Alcobendas is Adolfo Suárez Madrid–Barajas Airport. This airport has a runway length of 3500 metres and a runway name 14L/32R.,<triplet> Adolfo_Suárez_Madrid–Barajas_Airport  <subj>  3500.0<obj> runwayLength 
Airport-Id26-3,Adolfo_Suárez_Madrid–Barajas_Airport ,Adolfo Suárez Madrid–Barajas Airport is in Alcobendas. The name of the runway is 14L/32R and its length is 3500 m.,"<triplet> Adolfo_Suárez_Madrid–Barajas_Airport  <subj>  ""14L/32R""<obj> runwayName "
Airport-Id27-1,Adolfo_Suárez_Madrid–Barajas_Airport ,Adolfo Suárez Madrid Barajas Airport is found in Alcobendas and has the runway name of 14L/32R with a length of 4100.,<triplet> Adolfo_Suárez_Madrid–Barajas_Airport  <subj>  Alcobendas<obj> location 
Airport-Id28-1,Adolfo_Suárez_Madrid–Barajas_Airport ,"Located in Alcobendas, Adolfo Suárez Madrid–Barajas Airport has a runway length of 3500 metres and a runway named 18R/36L.",<triplet> Adolfo_Suárez_Madrid–Barajas_Airport  <subj>  Alcobendas<obj> location 
Airport-Id28-2,Adolfo_Suárez_Madrid–Barajas_Airport ,Adolfo Suárez Madrid Barajas Airport is found in Alcobendas. The runway name is 18R/36L and the length is 3500.0.,"<triplet> Adolfo_Suárez_Madrid–Barajas_Airport  <subj>  ""18R/36L""<obj> runwayName "
Airport-Id28-3,Adolfo_Suárez_Madrid–Barajas_Airport ,Adolfo Suárez Madrid Barajas Airport is found in Alcobendas. Its runway name is 18R/36L and the length of it is 3500 feet.,<triplet> Adolfo_Suárez_Madrid–Barajas_Airport  <subj>  3500.0<obj> runwayLength 
Airport-Id29-1,Adolfo_Suárez_Madrid–Barajas_Airport ,The Adolfo Suarez Madrid-Barajas airport is located in Paracuellos de Jarama. The runway name is 18L/36R and it has a length of 4100.0.,<triplet> Adolfo_Suárez_Madrid–Barajas_Airport  <subj>  Paracuellos_de_Jarama<obj> location 
